release_date,movie_title,production_budget,domestic_gross,worldwide_gross,genres,start_year,runtime_minutes,averagerating,numvotes,Revenue
03-12-2014,Wild,15000000.0,37880356.0,52460543.0,"Adventure,Biography,Drama",2014,115.0,7.1,110138,37460543.0
03-12-2014,Wild,15000000.0,37880356.0,52460543.0,Drama,2016,97.0,6.5,1224,37460543.0
03-12-2014,Wild,15000000.0,37880356.0,52460543.0,Documentary,2018,80.0,6.8,96,37460543.0
03-12-2014,Wild,15000000.0,37880356.0,52460543.0,"Drama,Romance",2018,92.0,4.9,17,37460543.0
07-11-2014,The Theory of Everything,15000000.0,35893537.0,123327692.0,"Biography,Drama,Romance",2014,123.0,7.7,361534,108327692.0
16-09-2011,Drive,15000000.0,35060689.0,81357930.0,"Crime,Drama",2011,100.0,7.8,521495,66357930.0
16-09-2011,Drive,15000000.0,35060689.0,81357930.0,Documentary,2010,55.0,6.3,20,66357930.0
10-10-1966,Hawaii,15000000.0,34562222.0,34562222.0,"Drama,Romance",2013,102.0,7.3,3753,19562222.0
10-10-1966,Hawaii,15000000.0,34562222.0,34562222.0,Drama,2017,116.0,7.7,542,19562222.0
23-11-2018,The Favourite,15000000.0,34366783.0,94113929.0,"Biography,Drama,History",2018,119.0,7.6,116011,79113929.0
22-08-2014,When the Game Stands Tall,15000000.0,30127963.0,30138912.0,"Drama,Family,Sport",2014,115.0,6.7,14498,15138912.0
08-09-2017,Home Again,15000000.0,27020284.0,37336874.0,Drama,2012,104.0,6.6,360,22336874.0
08-09-2017,Home Again,15000000.0,27020284.0,37336874.0,"Comedy,Drama,Romance",2017,97.0,5.8,22614,22336874.0
23-07-2010,Ramona and Beezus,15000000.0,26167002.0,27469621.0,"Adventure,Comedy,Family",2010,103.0,6.6,16086,12469621.0
27-08-2014,The November Man,15000000.0,25018119.0,34820335.0,"Action,Crime,Thriller",2014,108.0,6.3,59293,19820335.0
29-03-2013,The Place Beyond the Pines,15000000.0,21403519.0,47011449.0,"Crime,Drama,Thriller",2012,140.0,7.3,226765,32011449.0
29-04-2016,Keanu,15000000.0,20591853.0,20688141.0,"Action,Comedy,Crime",2016,100.0,6.3,41560,5688141.0
22-12-2010,Country Strong,15000000.0,20218921.0,20601987.0,"Drama,Music",2010,117.0,6.3,16296,5601987.0
25-07-2014,A Most Wanted Man,15000000.0,17237855.0,36068890.0,"Crime,Drama,Thriller",2014,122.0,6.8,67914,21068890.0
02-11-2012,The Man with the Iron Fists,15000000.0,15634090.0,22018988.0,Action,2012,95.0,5.4,58185,7018988.0
01-02-2019,Miss Bala,15000000.0,14998027.0,15362298.0,"Crime,Drama,Thriller",2011,113.0,6.5,8092,362298.0
01-02-2019,Miss Bala,15000000.0,14998027.0,15362298.0,"Action,Crime,Drama",2019,104.0,5.5,3738,362298.0
30-11-2012,Killing Them Softly,15000000.0,14945541.0,39238443.0,"Crime,Thriller",2012,97.0,6.2,124086,24238443.0
19-08-2011,One Day,15000000.0,13843771.0,59168692.0,"Drama,Romance",2011,107.0,7.0,128094,44168692.0
19-08-2011,One Day,15000000.0,13843771.0,59168692.0,"Drama,Romance,Sci-Fi",2010,93.0,6.0,436,44168692.0
19-08-2011,One Day,15000000.0,13843771.0,59168692.0,Family,2014,90.0,6.2,13,44168692.0
19-08-2011,One Day,15000000.0,13843771.0,59168692.0,"Drama,Romance",2016,135.0,7.8,1454,44168692.0
19-08-2011,One Day,15000000.0,13843771.0,59168692.0,"Drama,Fantasy",2017,118.0,6.6,269,44168692.0
19-08-2011,One Day,15000000.0,13843771.0,59168692.0,Drama,2018,99.0,7.2,501,44168692.0
20-01-2017,The Founder,15000000.0,12786053.0,24403192.0,"Comedy,Sci-Fi",2012,108.0,5.9,33,9403192.0
20-01-2017,The Founder,15000000.0,12786053.0,24403192.0,"Biography,Drama,History",2016,115.0,7.2,97841,9403192.0
27-08-1999,The Muse,15000000.0,11614954.0,11614954.0,"Horror,Mystery,Thriller",2011,58.0,6.1,16,-3385046.0
27-08-1999,The Muse,15000000.0,11614954.0,11614954.0,"Horror,Music,Thriller",2014,90.0,5.8,65,-3385046.0
21-02-2003,Dark Blue,15000000.0,9237470.0,12262065.0,"Crime,Drama",2011,85.0,8.9,9,-2737935.0
23-09-2016,Queen of Katwe,15000000.0,8874389.0,10055481.0,"Biography,Drama,Sport",2016,124.0,7.4,13039,-4944519.0
04-01-2013,Promised Land,15000000.0,7597898.0,12394562.0,Drama,2012,106.0,6.6,34659,-2605438.0
08-06-2018,Hotel Artemis,15000000.0,6708137.0,12758799.0,"Action,Drama,Sci-Fi",2018,94.0,6.1,30586,-2241201.0
30-10-2015,Scouts Guide to the Zombie Apocalypse,15000000.0,3703046.0,15554855.0,"Action,Comedy,Horror",2015,93.0,6.3,40479,554855.0
22-09-2010,You Will Meet a Tall Dark Stranger,15000000.0,3247816.0,34247816.0,"Comedy,Drama,Romance",2010,98.0,6.3,41608,19247816.0
23-10-2015,Rock the Kasbah,15000000.0,3020665.0,3386153.0,"Comedy,Music,War",2015,106.0,5.5,9587,-11613847.0
15-09-2010,Never Let Me Go,15000000.0,2434652.0,11173718.0,"Drama,Romance,Sci-Fi",2010,103.0,7.1,130084,-3826282.0
09-09-2016,The Disappointments Room,15000000.0,2423467.0,3503761.0,"Drama,Horror,Thriller",2016,85.0,3.9,8167,-11496239.0
03-02-2017,The Comedian,15000000.0,1658706.0,1658706.0,"Drama,Romance",2012,79.0,5.5,328,-13341294.0
03-02-2017,The Comedian,15000000.0,1658706.0,1658706.0,Comedy,2016,120.0,5.7,5875,-13341294.0
26-04-2013,The Reluctant Fundamentalist,15000000.0,528731.0,528731.0,"Drama,Thriller",2012,130.0,6.9,12511,-14471269.0
06-02-2004,The Return,15000000.0,501752.0,5953886.0,Drama,2012,102.0,7.2,233,-9046114.0
06-02-2004,The Return,15000000.0,501752.0,5953886.0,Drama,2012,69.0,6.0,6,-9046114.0
06-02-2004,The Return,15000000.0,501752.0,5953886.0,"Crime,Mystery,Thriller",2015,92.0,6.3,36,-9046114.0
06-02-2004,The Return,15000000.0,501752.0,5953886.0,"Horror,Mystery,Thriller",2015,55.0,5.4,27,-9046114.0
06-02-2004,The Return,15000000.0,501752.0,5953886.0,Adventure,2015,100.0,8.2,32,-9046114.0
06-02-2004,The Return,15000000.0,501752.0,5953886.0,Drama,2015,80.0,4.8,5,-9046114.0
06-02-2004,The Return,15000000.0,501752.0,5953886.0,Documentary,2016,84.0,6.6,42,-9046114.0
06-02-2004,The Return,15000000.0,501752.0,5953886.0,"Documentary,Drama",2018,85.0,7.1,104,-9046114.0
06-02-2004,The Return,15000000.0,501752.0,5953886.0,"Action,Crime,Drama",2016,105.0,7.3,7,-9046114.0
06-02-2004,The Return,15000000.0,501752.0,5953886.0,"Action,Documentary",2017,78.0,6.9,134,-9046114.0
27-08-2010,Centurion,15000000.0,123570.0,7885048.0,"Action,Adventure,Drama",2010,97.0,6.4,74085,-7114952.0
06-09-2013,Winnie Mandela,15000000.0,61847.0,61847.0,"Biography,Drama,History",2011,104.0,6.0,695,-14938153.0
04-11-2011,The Son of No One,15000000.0,30680.0,1148578.0,"Action,Crime,Drama",2011,90.0,5.1,15743,-13851422.0
06-12-2013,Khumba,15000000.0,0.0,20898221.0,"Adventure,Animation,Family",2013,85.0,5.7,4984,5898221.0
05-05-2015,A Few Best Men,15000000.0,0.0,17224539.0,"Comedy,Romance",2011,97.0,5.7,12069,2224539.0
31-12-2008,Bathory,15000000.0,0.0,3436763.0,Drama,2011,88.0,5.8,9,-11563237.0
17-02-2017,In Dubious Battle,15000000.0,0.0,214182.0,Drama,2016,110.0,6.1,3189,-14785818.0
01-09-2015,Broken Horses,15000000.0,0.0,3471.0,"Action,Crime,Drama",2015,101.0,5.7,1957,-14996529.0
14-08-2019,Blinded by the Light,15000000.0,0.0,0.0,"Biography,Comedy,Drama",2019,117.0,6.2,173,-15000000.0
01-07-2015,Magic Mike XXL,14500000.0,66013057.0,123660597.0,"Comedy,Drama,Music",2015,115.0,5.6,48497,109160597.0
05-06-2015,Freedom,14500000.0,0.0,872757.0,Documentary,2011,88.0,7.0,24,-13627243.0
05-06-2015,Freedom,14500000.0,0.0,872757.0,"Drama,Music",2014,94.0,6.2,1371,-13627243.0
05-06-2015,Freedom,14500000.0,0.0,872757.0,Drama,2017,100.0,6.0,97,-13627243.0
07-08-1992,Unforgiven,14400000.0,101157447.0,159157447.0,"Action,Crime,Drama",2013,135.0,7.2,2010,144757447.0
07-08-1992,Unforgiven,14400000.0,101157447.0,159157447.0,Drama,2018,106.0,6.3,562,144757447.0
31-08-2012,The Possession,14000000.0,49130588.0,82925064.0,"Horror,Mystery,Thriller",2012,92.0,5.9,53649,68925064.0
18-01-1991,White Fang,14000000.0,34729091.0,34729091.0,"Adventure,Animation",2018,85.0,7.0,2048,20729091.0
08-10-1999,Superstar,14000000.0,30628981.0,30628981.0,Drama,2012,112.0,5.3,834,16628981.0
13-01-2012,The Iron Lady,14000000.0,29959436.0,115592104.0,"Biography,Drama",2011,105.0,6.4,96066,101592104.0
12-03-2010,Our Family Wedding,14000000.0,20255281.0,21410546.0,"Comedy,Romance",2010,103.0,4.9,6417,7410546.0
20-02-2015,Hot Tub Time Machine 2,14000000.0,12314651.0,12826644.0,"Comedy,Mystery,Sci-Fi",2015,93.0,5.1,34444,-1173356.0
17-11-2006,Bobby,14000000.0,11242801.0,20597806.0,"Biography,Documentary,Sport",2016,97.0,7.1,383,6597806.0
17-11-2006,Bobby,14000000.0,11242801.0,20597806.0,"Comedy,Romance",2017,142.0,6.8,185,6597806.0
17-11-2006,Bobby,14000000.0,11242801.0,20597806.0,Drama,2018,130.0,8.9,23,6597806.0
02-02-2001,Head Over Heels,14000000.0,10397365.0,10397365.0,Comedy,2010,101.0,5.7,1952,-3602635.0
26-10-2012,Fun Size,14000000.0,9409538.0,11166615.0,"Adventure,Comedy",2012,86.0,5.4,12926,-2833385.0
23-04-1999,Lost and Found,14000000.0,6552255.0,6552255.0,"Animation,Drama",2015,111.0,5.0,17,-7447745.0
23-04-1999,Lost and Found,14000000.0,6552255.0,6552255.0,Romance,2016,114.0,5.3,11,-7447745.0
23-10-2015,Suffragette,14000000.0,4702420.0,34044909.0,"Biography,Drama,History",2015,106.0,6.9,34306,20044909.0
19-12-2014,Mr. Turner,14000000.0,3958546.0,25187026.0,"Biography,Drama,History",2014,150.0,6.8,22661,11187026.0
06-08-2010,Flipped,14000000.0,1755212.0,4289993.0,"Comedy,Drama,Romance",2010,90.0,7.7,74937,-9710007.0
06-08-2010,Flipped,14000000.0,1755212.0,4289993.0,"Drama,Thriller",2015,90.0,6.0,440,-9710007.0
24-01-2003,Amen,14000000.0,274299.0,274299.0,Drama,2011,72.0,5.6,419,-13725701.0
24-01-2003,Amen,14000000.0,274299.0,274299.0,"Drama,Musical,Romance",2013,165.0,7.8,2446,-13725701.0
30-09-2011,Margaret,14000000.0,47185.0,623292.0,Drama,2011,150.0,6.5,14708,-13376708.0
01-11-2016,Reign of Assassins,14000000.0,0.0,11354230.0,"Action,Adventure",2010,117.0,6.9,6990,-2645770.0
31-12-2008,Ca$h,13700000.0,0.0,11738256.0,"Crime,Thriller",2010,108.0,6.0,8605,-1961744.0
26-03-2010,Ca$h,7000000.0,46488.0,46488.0,"Crime,Thriller",2010,108.0,6.0,8605,-6953512.0
12-10-2012,Seven Psychopaths,13500000.0,15024049.0,33035736.0,"Comedy,Crime",2012,110.0,7.2,223493,19535736.0
01-04-2011,The Last Godfather,13400000.0,164247.0,164247.0,"Comedy,Crime,Romance",2010,100.0,3.7,1071,-13235753.0
04-04-2014,Under the Skin,13300000.0,2614251.0,7229933.0,"Drama,Horror,Sci-Fi",2013,108.0,6.3,113196,-6070067.0
12-09-2014,No Good Deed,13200000.0,52543632.0,54323210.0,"Action,Crime,Drama",2014,84.0,5.6,16045,41123210.0
03-12-2010,Black Swan,13000000.0,106954678.0,331266710.0,"Drama,Thriller",2010,108.0,8.0,648854,318266710.0
11-02-2011,Justin Bieber: Never Say Never,13000000.0,73013910.0,99034125.0,"Documentary,Music",2011,105.0,1.6,74978,86034125.0
04-07-2018,The First Purge,13000000.0,69488745.0,136617305.0,"Action,Horror,Sci-Fi",2018,98.0,5.1,41741,123617305.0
16-03-2016,Miracles from Heaven,13000000.0,61705123.0,73798736.0,"Biography,Drama,Family",2016,109.0,7.1,17734,60798736.0
11-02-2000,Snow Day,13000000.0,60008303.0,62452927.0,"Action,Documentary,Drama",2014,60.0,8.7,22,49452927.0
23-01-2004,The Butterfly Effect,13000000.0,57924679.0,95638592.0,"Comedy,Crime,Drama",2010,85.0,6.9,104,82638592.0
24-06-2016,The Shallows,13000000.0,55121623.0,118763442.0,"Drama,Horror,Thriller",2016,86.0,6.3,106927,105763442.0
14-02-2014,About Last Night,13000000.0,48637684.0,50445860.0,"Comedy,Romance",2014,100.0,6.1,21078,37445860.0
10-10-2014,St. Vincent,13000000.0,44137712.0,54837234.0,"Comedy,Drama",2014,102.0,7.3,89372,41837234.0
02-07-2014,Earth to Echo,13000000.0,38934842.0,42174545.0,"Adventure,Family,Sci-Fi",2014,91.0,5.8,17627,29174545.0
10-04-2015,Ex Machina,13000000.0,25440971.0,38358392.0,"Drama,Mystery,Sci-Fi",2014,108.0,7.7,424542,25358392.0
11-03-2016,Eye in the Sky,13000000.0,18704596.0,35402802.0,"Drama,Thriller,War",2015,102.0,7.3,72301,22402802.0
22-03-2013,Admission,13000000.0,18007317.0,18733666.0,"Comedy,Drama,Romance",2013,107.0,5.7,31849,5733666.0
21-09-2012,The Perks of Being a Wallflower,13000000.0,17742948.0,33069303.0,Drama,2012,103.0,8.0,422671,20069303.0
16-10-2015,Room,13000000.0,14677674.0,36262783.0,"Drama,Thriller",2015,118.0,8.2,316791,23262783.0
16-10-2015,Woodlawn,13000000.0,14394097.0,14403703.0,"Drama,Sport",2015,123.0,6.5,6070,1403703.0
12-06-1998,Dirty Work,13000000.0,10020081.0,10020081.0,"Crime,Drama",2016,103.0,6.5,19,-2979919.0
17-07-2015,Bajrangi Bhaijaan,13000000.0,8178001.0,121778347.0,"Action,Comedy,Drama",2015,163.0,8.0,63747,108778347.0
26-03-2010,Chloe,13000000.0,3075255.0,11831131.0,"Drama,Music,Romance",2013,73.0,6.9,34,-1168869.0
04-12-2015,Youth,13000000.0,2703296.0,24001573.0,"Drama,Family",2012,75.0,6.6,36,11001573.0
04-12-2015,Youth,13000000.0,2703296.0,24001573.0,Drama,2013,107.0,6.1,327,11001573.0
04-12-2015,Youth,13000000.0,2703296.0,24001573.0,"Comedy,Drama,Music",2015,124.0,7.3,64418,11001573.0
04-12-2015,Youth,13000000.0,2703296.0,24001573.0,Drama,2016,124.0,7.3,11,11001573.0
04-12-2015,Youth,13000000.0,2703296.0,24001573.0,"Drama,Romance,War",2017,135.0,7.1,2221,11001573.0
24-07-2015,The Vatican Tapes,13000000.0,1784763.0,14929184.0,"Horror,Thriller",2015,91.0,5.0,14822,1929184.0
29-07-2011,Attack the Block,13000000.0,1024175.0,6459183.0,"Action,Comedy,Sci-Fi",2011,88.0,6.7,93868,-6540817.0
18-06-2010,The Killer Inside Me,13000000.0,217277.0,3617277.0,"Crime,Drama,Horror",2010,109.0,6.1,31727,-9382723.0
30-03-2012,Womb,13000000.0,0.0,0.0,"Drama,Romance,Sci-Fi",2010,111.0,6.4,12489,-13000000.0
15-03-2013,The Call,12800000.0,51872378.0,69821476.0,"Crime,Drama,Horror",2013,94.0,6.7,103780,57021476.0
15-03-2013,The Call,12800000.0,51872378.0,69821476.0,Documentary,2013,25.0,7.9,12,57021476.0
15-03-2013,The Call,12800000.0,51872378.0,69821476.0,Thriller,2014,109.0,6.6,5,57021476.0
12-09-2014,The Drop,12600000.0,10724389.0,19054534.0,"Crime,Drama",2014,106.0,7.1,132161,6454534.0
03-09-2010,Machete,12500000.0,26593646.0,46370970.0,"Action,Crime,Thriller",2010,105.0,6.6,182320,33870970.0
15-10-2010,Conviction,12500000.0,6797696.0,11826980.0,"Biography,Crime,Drama",2010,107.0,7.2,39771,-673020.0
15-10-2010,Conviction,12500000.0,6797696.0,11826980.0,Drama,2018,110.0,7.0,234,-673020.0
17-12-2010,Casino Jack,12500000.0,2039869.0,2272186.0,"Biography,Comedy,Crime",2010,108.0,6.2,16191,-10227814.0
05-10-2012,The Paperboy,12500000.0,677200.0,4027663.0,"Crime,Drama,Mystery",2012,107.0,5.8,33940,-8472337.0
04-05-2012,A Little Bit of Heaven,12500000.0,10011.0,1100287.0,"Comedy,Drama,Fantasy",2011,106.0,6.3,26441,-11399713.0
06-06-2014,The Fault in Our Stars,12000000.0,124872350.0,307166834.0,"Drama,Romance",2014,126.0,7.7,315135,295166834.0
20-04-2012,Think Like a Man,12000000.0,91547205.0,113373764.0,"Comedy,Romance",2012,122.0,6.6,41043,101373764.0
12-12-1986,The Golden Child,12000000.0,79817937.0,79817937.0,Drama,2012,86.0,5.7,7,67817937.0
24-02-2012,Act of Valor,12000000.0,70012847.0,82497035.0,"Action,Adventure,Drama",2012,110.0,6.5,63787,70497035.0
08-02-1985,Witness,12000000.0,65532576.0,65532576.0,"Action,Crime,Drama",2012,96.0,5.3,12,53532576.0
08-02-1985,Witness,12000000.0,65532576.0,65532576.0,Thriller,2019,129.0,7.1,133,53532576.0
11-08-2006,Step Up,12000000.0,65328121.0,110989157.0,"Biography,Documentary,Drama",2012,55.0,7.7,59,98989157.0
03-02-2012,Chronicle,12000000.0,64575175.0,123681790.0,"Drama,Sci-Fi,Thriller",2012,84.0,7.1,229258,111681790.0
02-03-2012,Project X,12000000.0,54731865.0,103028188.0,Comedy,2012,88.0,6.7,177782,91028188.0
10-11-2017,"Three Billboards Outside Ebbing, Missouri",12000000.0,54513740.0,160191915.0,"Crime,Drama",2017,115.0,8.2,344047,148191915.0
25-11-2016,Lion,12000000.0,51739495.0,149570720.0,"Biography,Drama",2016,118.0,8.1,181601,137570720.0
25-11-2016,Lion,12000000.0,51739495.0,149570720.0,"Action,Drama,Romance",2015,143.0,3.6,282,137570720.0
04-05-2018,Overboard,12000000.0,50316123.0,85369830.0,"Comedy,Romance",2018,112.0,5.9,25607,73369830.0
22-11-2013,Philomena,12000000.0,37709979.0,98963392.0,"Biography,Comedy,Drama",2013,98.0,7.6,88704,86963392.0
15-02-2002,Crossroads,12000000.0,37188667.0,57000000.0,"Action,Crime,Drama",2015,87.0,7.8,8,45000000.0
15-02-2002,Crossroads,12000000.0,37188667.0,57000000.0,"Drama,Mystery,War",2013,116.0,6.1,122,45000000.0
15-02-2002,Crossroads,12000000.0,37188667.0,57000000.0,Documentary,2014,65.0,8.7,15,45000000.0
23-06-2015,Crossroads,500000.0,0.0,0.0,"Action,Crime,Drama",2015,87.0,7.8,8,-500000.0
23-06-2015,Crossroads,500000.0,0.0,0.0,"Drama,Mystery,War",2013,116.0,6.1,122,-500000.0
23-06-2015,Crossroads,500000.0,0.0,0.0,Documentary,2014,65.0,8.7,15,-500000.0
24-07-2015,Paper Towns,12000000.0,32000304.0,85450484.0,"Comedy,Drama,Mystery",2015,109.0,6.3,87742,73450484.0
12-08-2016,Hell or High Water,12000000.0,27007844.0,37584304.0,"Action,Crime,Drama",2016,102.0,7.6,176469,25584304.0
05-07-2012,Katy Perry: Part of Me,12000000.0,25326071.0,32700439.0,"Documentary,Music",2012,93.0,5.9,13034,20700439.0
12-12-2014,Top Five,12000000.0,25317379.0,26001741.0,"Comedy,Romance",2014,102.0,6.4,24744,14001741.0
15-06-1979,Prophecy,12000000.0,22673340.0,22673340.0,Mystery,2015,119.0,6.5,501,10673340.0
15-06-1979,Prophecy,12000000.0,22673340.0,22673340.0,Drama,2015,92.0,5.8,9,10673340.0
30-01-2015,Project Almanac,12000000.0,22348241.0,32909437.0,"Drama,Mystery,Sci-Fi",2015,106.0,6.4,71500,20909437.0
14-05-2010,Just Wright,12000000.0,21540363.0,21867665.0,"Comedy,Romance,Sport",2010,100.0,5.9,12466,9867665.0
15-11-2013,Nebraska,12000000.0,17654912.0,24761360.0,"Adventure,Comedy,Drama",2013,115.0,7.7,105304,12761360.0
09-12-2011,Young Adult,12000000.0,16311571.0,22750356.0,"Comedy,Drama",2011,94.0,6.3,74071,10750356.0
01-11-2013,About Time,12000000.0,15323921.0,89309178.0,"Comedy,Drama,Fantasy",2013,123.0,7.8,263136,77309178.0
14-12-2018,If Beale Street Could Talk,12000000.0,14915773.0,19859167.0,"Drama,Romance",2018,119.0,7.2,25512,7859167.0
14-07-2017,Wish Upon,12000000.0,14301505.0,23477345.0,"Drama,Fantasy,Horror",2017,90.0,5.0,14962,11477345.0
13-10-2017,Marshall,12000000.0,10051659.0,10116816.0,"Biography,Crime,Drama",2017,118.0,7.2,14419,-1883184.0
14-09-2012,Arbitrage,12000000.0,7919574.0,35830713.0,"Drama,Thriller",2012,107.0,6.6,46774,23830713.0
12-05-2000,Screwed,12000000.0,6982680.0,6982680.0,"Crime,Drama",2011,110.0,5.7,1900,-5017320.0
12-05-2000,Screwed,12000000.0,6982680.0,6982680.0,"Comedy,Romance",2013,96.0,4.4,300,-5017320.0
12-05-2000,Screwed,12000000.0,6982680.0,6982680.0,"Comedy,Drama,Romance",2017,100.0,6.3,716,-5017320.0
03-09-1993,Fortress,12000000.0,6730578.0,46730578.0,"Documentary,Drama,News",2012,70.0,7.0,31,34730578.0
01-06-2012,For Greater Glory: The True Story of Cristiada,12000000.0,5669081.0,10026255.0,"Drama,History,War",2012,145.0,6.6,4202,-1973745.0
19-03-1999,Ravenous,12000000.0,2062406.0,2062406.0,"Drama,Horror,Sci-Fi",2017,104.0,5.9,5970,-9937594.0
01-03-2013,Stoker,12000000.0,1703125.0,12034913.0,"Drama,Thriller",2013,99.0,6.8,97393,34913.0
11-03-2011,Kill the Irishman,12000000.0,1188194.0,1188194.0,"Biography,Crime,Drama",2011,106.0,7.1,41504,-10811806.0
20-04-2012,Darling Companion,12000000.0,793352.0,1200346.0,"Comedy,Drama,Romance",2012,103.0,5.1,3085,-10799654.0
20-07-2001,Brother,12000000.0,450594.0,450594.0,"Drama,Family,Sport",2010,97.0,7.4,2381,-11549406.0
20-07-2001,Brother,12000000.0,450594.0,450594.0,"Comedy,Drama,Thriller",2016,115.0,5.9,452,-11549406.0
09-10-2015,Trash,12000000.0,17484.0,6553186.0,"Adventure,Crime,Drama",2014,114.0,7.2,18690,-5446814.0
19-08-2011,5 Days of War,12000000.0,17479.0,87793.0,"Action,Drama,War",2011,113.0,5.6,13089,-11912207.0
11-11-2015,10 Days in a Madhouse,12000000.0,14616.0,14616.0,Drama,2015,111.0,6.7,1114,-11985384.0
03-10-2014,Drive Hard,12000000.0,0.0,0.0,"Action,Comedy,Crime",2014,92.0,4.4,3907,-12000000.0
23-09-2016,The Dressmaker,11900000.0,2022115.0,24041617.0,"Comedy,Drama",2015,119.0,7.1,46833,12141617.0
20-11-2015,Carol,11800000.0,12711491.0,42843521.0,"Drama,Romance",2015,118.0,7.2,100680,31043521.0
22-01-2016,Dirty Grandpa,11500000.0,35593113.0,105078449.0,Comedy,2016,102.0,5.9,101393,93578449.0
10-12-2010,The Fighter,11000000.0,93617009.0,129262388.0,"Biography,Drama,Sport",2010,116.0,7.8,316539,118262388.0
22-08-2014,If I Stay,11000000.0,50474843.0,78356170.0,"Drama,Fantasy,Music",2014,107.0,6.8,107625,67356170.0
04-11-2015,Brooklyn,11000000.0,38322743.0,62076141.0,"Drama,Romance",2015,117.0,7.5,117021,51076141.0
04-11-2015,Brooklyn,11000000.0,38322743.0,62076141.0,"Drama,Music,Musical",2014,83.0,6.4,51,51076141.0
01-04-2015,Woman in Gold,11000000.0,33307793.0,58586407.0,"Biography,Drama,History",2015,109.0,7.3,48501,47586407.0
08-12-2017,"I, Tonya",11000000.0,30014534.0,53797409.0,"Biography,Comedy,Drama",2017,120.0,7.5,141668,42797409.0
11-01-2013,Quartet,11000000.0,18388357.0,56178935.0,"Comedy,Drama",2012,94.0,6.8,17979,45178935.0
06-12-2013,Inside Llewyn Davis,11000000.0,13248209.0,32943247.0,"Drama,Music",2013,104.0,7.5,123759,21943247.0
10-05-2013,Peeples,11000000.0,9177065.0,9307166.0,"Comedy,Romance",2013,95.0,5.3,4452,-1692834.0
06-07-2016,Sultan,11000000.0,5599781.0,72989781.0,"Action,Drama,Sport",2016,170.0,7.1,33371,61989781.0
26-09-2003,The Gospel of John,11000000.0,4068087.0,4234355.0,Drama,2014,160.0,7.8,563,-6765645.0
26-08-2011,Brighton Rock,11000000.0,229653.0,229653.0,"Crime,Drama,Thriller",2010,111.0,5.7,5784,-10770347.0
04-05-2012,LOL,11000000.0,0.0,10431506.0,"Comedy,Drama,Romance",2012,97.0,4.4,51424,-568494.0
05-02-2016,Misconduct,11000000.0,0.0,2352511.0,"Crime,Drama,Mystery",2016,106.0,5.3,13550,-8647489.0
31-12-2019,Eli,11000000.0,0.0,0.0,Comedy,2015,154.0,4.7,96,-11000000.0
06-12-2013,The Last Days on Mars,10600000.0,24084.0,261364.0,"Adventure,Horror,Sci-Fi",2013,98.0,5.5,33137,-10338636.0
18-02-1983,Lovesick,10100000.0,10143618.0,10143618.0,"Comedy,Fantasy,Romance",2011,90.0,5.0,126,43618.0
18-02-1983,Lovesick,10100000.0,10143618.0,10143618.0,"Comedy,Romance",2014,85.0,5.2,2540,43618.0
18-02-1983,Lovesick,10100000.0,10143618.0,10143618.0,"Drama,Romance",2016,93.0,4.7,192,43618.0
30-04-2010,Housefull,10100000.0,1183658.0,18726300.0,Comedy,2010,144.0,5.5,11089,8626300.0
01-07-2016,The Purge: Election Year,10000000.0,79042440.0,118514727.0,"Action,Horror,Sci-Fi",2016,108.0,6.0,80254,108514727.0
